latitude,longitude,location_type
33.081451,-96.81778,destination charger
34.037667,-84.290277,destination charger
41.09308,-80.328679,destination charger
42.436394,-90.450359,destination charger
41.709026,-86.252235,destination charger
40.8093041,-77.8352077,destination charger
46.256379,-113.52226,destination charger
40.521984,-105.02307,destination charger
38.947207,-119.945458,destination charger
36.893583,-89.533986,supercharger
38.069801,-117.232243,supercharger
40.891909,-72.426995,supercharger
42.049602,-80.086345,supercharger
45.729538,-121.821066,destination charger
37.751151,-92.397359,destination charger
29.8708932,-96.4644899,destination charger
40.751847,-73.971348,destination charger
32.470885,-95.450473,supercharger
43.485152,-112.05205,supercharger
44.704537,-73.491829,supercharger
35.253738,-120.763892,destination charger
36.596445,-87.277796,destination charger
40.4066955,-120.6322662,destination charger
33.804677,-117.907129,destination charger
37.2746767,-79.9393021,destination charger
32.486795,-82.937445,destination charger
44.220731,-70.500573,destination charger
32.841256,-83.636497,destination charger
39.297786,-102.606879,destination charger
33.514985,-82.04446,supercharger
44.03563,-121.308473,supercharger
33.129051,-95.603236,supercharger
41.348503,-89.126115,supercharger
41.525482,-77.28902,destination charger
34.138739,-118.044618,destination charger
42.607282,-76.163925,destination charger
27.960431,-82.43529,destination charger
24.918239,-80.631076,destination charger
33.045043,-96.702983,destination charger
40.26558,-75.133621,destination charger
36.121137,-115.17049,destination charger
39.0834,-77.475975,destination charger
40.7209,-111.888395,supercharger
39.393663,-74.562619,supercharger
37.924371,-75.354259,destination charger
36.135234,-81.677183,destination charger
36.611201,-78.929852,destination charger
39.329399,-120.248206,destination charger
39.293389,-120.125186,destination charger
36.955196,-86.438854,supercharger
43.979585,-75.954114,supercharger
46.00101,-123.91683,supercharger
44.224504,-69.051752,destination charger
41.00035,-72.301059,destination charger
39.567662,-104.867708,destination charger
30.39567,-86.595344,destination charger
34.716518,-76.662908,destination charger
41.78382,-80.857544,destination charger
41.979457,-91.667963,destination charger
44.897565,-85.988658,destination charger
34.432752,-84.177105,destination charger
36.119923,-81.665099,destination charger
41.92928,-83.352932,destination charger
45.190093,-109.247641,destination charger
29.602679,-98.62229,destination charger
40.775374,-73.989687,destination charger
40.707679,-74.004687,destination charger
40.78859,-73.97118,destination charger
40.77373,-73.989713,destination charger
38.937495,-119.939771,destination charger
38.235578,-122.263886,supercharger
43.328388,-73.679992,supercharger
36.167631,-95.766044,supercharger
43.442649,-71.589209,destination charger
48.617286,-113.878909,destination charger
37.792826,-122.397675,destination charger
37.857507,-122.24184,destination charger
44.244779,-68.298944,destination charger
38.569894,-122.514784,destination charger
39.160418,-123.209629,destination charger
41.667789,-74.105714,destination charger
43.079349,-73.790155,destination charger
37.220969,-121.977106,destination charger
38.5283957,-122.4977783,destination charger
40.843556,-73.53245,destination charger
36.841355,-75.972945,destination charger
40.217788,-80.201721,destination charger
34.172337,-118.911719,destination charger
34.470686,-114.348228,destination charger
32.797021,-117.256456,destination charger
33.124952,-117.207924,destination charger
42.348627,-71.077525,destination charger
44.288582,-71.22449,destination charger
38.137793,-120.464116,destination charger
39.640059,-106.371498,destination charger
41.228181,-75.238315,destination charger
34.595994,-120.146223,destination charger
34.160417,-99.311336,destination charger
38.46755,-122.348857,destination charger
36.020739,-115.090273,destination charger
26.606256,-81.813186,destination charger
33.525356,-117.064352,destination charger
35.575848,-120.690237,destination charger
43.377718,-124.216703,destination charger
38.2930642,-122.2844017,destination charger
30.6703006,-81.4586331,destination charger
39.715041,-86.298147,destination charger
30.104326,-95.429301,destination charger
29.748067,-95.386061,destination charger
35.576878,-120.792808,destination charger
35.654981,-120.900694,destination charger
25.898871,-80.123358,destination charger
38.924225,-77.2235,destination charger
33.878933,-117.60352,destination charger
33.789539,-117.891337,destination charger
35.654935,-120.889991,destination charger
44.066457,-121.308301,destination charger
44.0422,-121.331199,destination charger
42.320144,-71.048123,destination charger
39.749998,-104.991988,destination charger
47.027278,-122.912415,destination charger
38.300246,-122.404857,destination charger
32.716655,-117.163677,destination charger
42.441678,-76.49534,destination charger
40.443113,-80.160004,destination charger
35.581241,-120.796249,destination charger
38.272406,-122.662407,destination charger
38.189017,-121.179699,destination charger
27.696245,-97.349457,destination charger
27.71813,-97.392836,destination charger
39.626647,-104.896197,destination charger
36.860532,-76.299693,destination charger
28.524415,-80.681485,destination charger
29.684177,-95.422822,destination charger
40.741248,-73.609369,destination charger
38.455324,-122.365144,destination charger
38.489023,-122.450566,destination charger
30.177951,-95.452684,destination charger
34.062404,-117.196918,destination charger
37.254924,-81.217121,destination charger
40.454172,-79.954741,destination charger
40.424493,-80.041625,destination charger
30.105139,-95.429779,destination charger
35.589594,-120.715827,destination charger
40.731887,-73.991906,destination charger
30.398309,-97.719381,destination charger
33.720792,-116.330965,destination charger
40.762568,-73.982718,destination charger
29.26467,-82.146961,destination charger
34.172565,-97.16145,destination charger
32.775408,-117.238673,destination charger
29.327509,-96.119565,destination charger
43.979571,-75.946973,destination charger
40.80155,-73.948499,destination charger
25.928556,-81.728982,destination charger
37.788097,-122.39918,destination charger
34.069888,-118.376637,destination charger
47.254252,-123.197171,destination charger
38.308931,-122.246385,destination charger
40.734412,-74.007184,destination charger
40.758519,-73.961272,destination charger
40.797771,-73.96142,destination charger
38.908429,-77.033132,destination charger
38.92336,-77.072855,destination charger
35.443635,-83.938445,destination charger
31.267571,-92.458036,destination charger
44.970602,-93.278264,destination charger
34.003248,-117.829644,destination charger
36.212449,-86.696838,destination charger
33.888289,-117.516795,destination charger
42.188561,-122.697062,destination charger
27.973112,-82.828909,destination charger
34.408546,-119.693617,destination charger
35.142409,-90.051998,destination charger
45.185778,-109.246821,destination charger
32.839168,-116.777635,destination charger
30.376409,-89.449415,destination charger
28.367597,-80.603205,destination charger
48.199365,-114.315273,destination charger
41.385216,-73.916711,destination charger
38.5776272,-121.4907685,destination charger
41.52264,-87.426878,destination charger
37.347818,-77.34417,destination charger
32.785831,-96.801945,destination charger
26.314679,-80.075993,destination charger
40.778885,-124.188383,supercharger
44.964892,-92.961249,supercharger
42.998817,-82.428935,supercharger
32.374263,-99.007197,supercharger
32.450591,-100.392455,supercharger
44.957751,-124.010966,supercharger
42.862517,-106.333937,destination charger
44.86691,-87.370766,destination charger
38.407642,-75.058072,destination charger
34.507904,-117.325918,destination charger
38.647199,-121.118344,supercharger
41.101671,-72.364235,destination charger
30.66918,-81.458509,destination charger
43.960275,-92.462611,destination charger
38.091993,-84.484416,destination charger
35.907631,-75.67063,destination charger
44.416521,-118.95483,destination charger
25.824902,-80.121682,destination charger
39.39969,-123.349082,destination charger
38.478215,-122.437767,destination charger
26.198734,-98.260723,destination charger
30.149202,-96.386061,destination charger
33.848991,-118.394897,destination charger
35.494925,-120.809002,destination charger
29.777438,-95.96685,destination charger
29.017422,-80.917919,destination charger
30.250091,-97.74843,destination charger
44.061884,-71.626565,destination charger
41.752393,-124.1944,supercharger
44.775828,-68.734647,supercharger
36.924902,-111.468041,supercharger
41.817455,-88.350806,destination charger
41.073579,-72.365503,destination charger
33.532782,-117.073443,destination charger
44.2126626,-69.0633804,destination charger
32.899809,-97.040335,destination charger
45.155054,-87.169693,destination charger
33.832154,-116.532567,destination charger
42.295745,-73.239226,supercharger
41.015218,-72.487361,destination charger
32.303684,-95.322739,destination charger
33.042137,-96.830928,destination charger
33.11674,-96.667297,destination charger
32.810335,-96.72919,destination charger
28.926517,-81.99809,destination charger
32.496455,-92.055059,supercharger
39.095382,-76.858319,supercharger
40.722137,-73.956583,destination charger
35.601686,-82.549146,destination charger
34.050528,-118.242649,destination charger
37.198939,-112.989039,destination charger
37.907334,-122.673139,destination charger
37.940065,-91.801675,supercharger
35.354643,-119.331607,supercharger
41.680372,-91.591467,supercharger
28.521614,-98.185829,supercharger
33.213657,-87.571205,destination charger
41.236834,-75.865035,destination charger
34.09806,-118.368305,destination charger
36.127659,-115.150607,destination charger
39.394978,-74.686033,destination charger
27.455597,-81.346906,destination charger
42.986479,-72.656662,destination charger
34.007114,-118.491534,destination charger
40.952649,-73.850804,destination charger
33.508891,-112.029064,destination charger
34.081931,-118.379692,destination charger
37.345112,-121.989331,destination charger
44.212532,-72.576462,supercharger
41.802949,-88.370249,supercharger
32.758626,-79.99362,destination charger
46.834145,-114.015778,destination charger
38.698485,-109.397054,destination charger
32.989974,-117.243436,destination charger
33.547023,-117.675545,destination charger
32.35778,-88.671246,supercharger
29.784665,-95.110612,supercharger
35.00247,-84.405532,destination charger
34.448096,-119.807527,destination charger
40.639731,-111.494448,destination charger
28.554271,-81.377852,destination charger
34.283707,-118.781297,destination charger
34.0153,-84.601344,destination charger
40.371497,-105.524215,destination charger
41.016143,-76.492616,supercharger
41.941893,-74.027428,supercharger
43.463995,-110.794875,supercharger
34.432426,-100.218676,supercharger
38.959537,-119.946952,destination charger
48.041105,-122.410772,destination charger
34.368889,-89.517896,destination charger
43.2817015,-88.3939346,destination charger
42.911924,-78.694689,destination charger
40.770709,-73.991725,destination charger
45.379995,-122.93619,destination charger
28.86301,-96.988828,destination charger
37.360511,-119.644104,destination charger
35.189909,-85.173093,destination charger
38.744573,-120.718891,destination charger
30.400501,-86.597238,destination charger
36.480776,-121.484144,destination charger
40.365828,-74.94508,destination charger
40.764423,-73.968865,destination charger
40.764617,-73.969764,destination charger
47.536336,-92.310146,destination charger
33.863379,-117.99103,supercharger
41.599019,-93.806336,supercharger
41.575888,-90.513526,supercharger
32.922242,-96.9759,destination charger
33.59344,-117.867,destination charger
40.068001,-85.641126,destination charger
29.793368,-95.729374,destination charger
38.316292,-88.955923,supercharger
29.954968,-90.070728,destination charger
39.167011,-120.145385,destination charger
39.252643,-84.388081,destination charger
44.844061,-87.398868,destination charger
40.763981,-73.964368,destination charger
40.770772,-73.981795,destination charger
40.767615,-73.961509,destination charger
40.784831,-73.982085,destination charger
37.929206,-120.451752,destination charger
28.538762,-81.378713,destination charger
30.312387,-89.360806,destination charger
30.422853,-86.649728,destination charger
26.332699,-81.803666,destination charger
36.914545,-76.247689,destination charger
43.121858,-124.398943,supercharger
43.622061,-83.932241,supercharger
34.878621,-83.398133,destination charger
38.864719,-77.857351,destination charger
34.69077,-77.067127,destination charger
28.456605,-81.463069,destination charger
28.388631,-81.481636,destination charger
28.4394,-81.47288,destination charger
45.05711,-87.278344,destination charger
28.354639,-81.534005,destination charger
39.489072,-119.721279,destination charger
27.460599,-81.43122,destination charger
39.284602,-76.61595,destination charger
39.925968,-75.351941,destination charger
28.008119,-82.301067,destination charger
26.461198,-80.061232,destination charger
38.620343,-122.593546,destination charger
35.01584,-77.009037,destination charger
33.448829,-111.988517,destination charger
40.684583,-111.554641,destination charger
34.714206,-92.221999,destination charger
39.240881,-120.024548,destination charger
27.493808,-97.844399,supercharger
30.392202,-97.750038,destination charger
45.178629,-113.898431,destination charger
41.526824,-74.236306,destination charger
37.390939,-121.974647,destination charger
32.823905,-117.154736,destination charger
38.384568,-86.924238,destination charger
35.952404,-86.813731,destination charger
39.60151,-75.943346,destination charger
26.141821,-81.797888,destination charger
37.705524,-83.658759,destination charger
34.866382,-84.325454,destination charger
25.936585,-80.120749,destination charger
48.010539,-122.534798,destination charger
41.099178,-75.392559,destination charger
44.287843,-69.837399,destination charger
34.248164,-116.89394,destination charger
44.0623,-121.331833,destination charger
34.106319,-80.950723,supercharger
37.109356,-121.017599,supercharger
37.251836,-93.265534,supercharger
33.525826,-86.807072,supercharger
41.049684,-73.857388,destination charger
43.13755,-77.615609,destination charger
38.470596,-122.429101,destination charger
33.488111,-86.774103,destination charger
33.758431,-84.387067,destination charger
35.596138,-82.559747,destination charger
46.093825,-85.449722,destination charger
35.646657,-120.671627,destination charger
35.051119,-85.311229,destination charger
43.056799,-72.898084,destination charger
37.047552,-94.473399,supercharger
35.66042,-88.855619,supercharger
35.097801,-89.858957,supercharger
44.042484,-71.66745,supercharger
41.116493,-101.709415,supercharger
40.917396,-100.170592,supercharger
41.016398,-71.991389,destination charger
43.81886,-69.604056,destination charger
41.48793,-71.313498,destination charger
39.669837,-95.639144,destination charger
43.084215,-79.06306,destination charger
33.655156,-117.999073,destination charger
35.566805,-82.544006,destination charger
37.199367,-80.401037,destination charger
27.452122,-81.359042,destination charger
29.302678,-94.809501,destination charger
33.703455,-116.293031,destination charger
44.906603,-91.928661,destination charger
33.757146,-118.19861,destination charger
46.0679132,-118.3408991,destination charger
36.2070886,-81.7715921,destination charger
34.015369,-118.499111,destination charger
33.779853,-84.380573,destination charger
30.357106,-97.74863,destination charger
37.933296,-107.851414,destination charger
29.579073,-95.383683,destination charger
42.334265,-83.045959,destination charger
35.164407,-120.689728,destination charger
34.869234,-111.759369,destination charger
33.302804,-111.903236,destination charger
41.015286,-73.634755,destination charger
34.852782,-111.825062,destination charger
39.958739,-104.99283,destination charger
34.511439,-110.078235,destination charger
39.524659,-119.765561,destination charger
33.762053,-84.395873,destination charger
34.247095,-116.822952,destination charger
39.355657,-120.221589,destination charger
33.775859,-117.872041,supercharger
34.12046,-116.050953,supercharger
41.0615,-73.836457,supercharger
37.296681,-121.853109,destination charger
40.779876,-73.958579,destination charger
39.007208,-94.534048,destination charger
34.41832,-119.671381,destination charger
31.447475,-83.534205,destination charger
45.041017,-87.29814,destination charger
34.050184,-118.257063,destination charger
41.925679,-73.912666,destination charger
36.139501,-81.673121,destination charger
38.269916,-85.748303,destination charger
33.955608,-116.482326,destination charger
40.744916,-73.980228,destination charger
40.736293,-73.991939,destination charger
40.768283,-73.961149,destination charger
40.76332,-73.962938,destination charger
38.366659,-122.52871,destination charger
37.473828,-119.635893,supercharger
37.838679,-120.23199,supercharger
40.494024,-82.712896,supercharger
33.080354,-117.043236,destination charger
34.53318,-83.986424,destination charger
28.056981,-97.041521,destination charger
40.77735,-73.958352,destination charger
41.704102,-85.021923,destination charger
38.807129,-77.059363,destination charger
39.093147,-84.498185,destination charger
40.046585,-75.413798,destination charger
42.401672,-76.502904,destination charger
41.760295,-88.308792,destination charger
32.782947,-79.932288,destination charger
26.138358,-97.170299,destination charger
33.459926,-94.077179,supercharger
45.411899,-94.054852,supercharger
39.497944,-76.230931,supercharger
31.947414,-102.141137,supercharger
40.046421,-105.284532,destination charger
41.905424,-87.679735,destination charger
40.782212,-73.95023,destination charger
40.109192,-75.292373,destination charger
34.095937,-118.371104,destination charger
41.045489,-73.543171,destination charger
43.077805,-70.760162,destination charger
44.016349,-73.16957,destination charger
43.188208,-124.389561,destination charger
38.150831,-79.068383,destination charger
38.512443,-106.331987,destination charger
29.255018,-81.11753,destination charger
27.637856,-80.518843,destination charger
44.016143,-70.981764,destination charger
38.496609,-123.008915,destination charger
25.791683,-80.149104,destination charger
33.665933,-116.263705,destination charger
42.310161,-74.240929,destination charger
43.460068,-71.750393,destination charger
34.066881,-118.413267,destination charger
38.107042,-122.862711,destination charger
40.441566,-104.991324,supercharger
41.361979,-75.676596,supercharger
37.073405,-88.124752,supercharger
40.270918,-103.622026,supercharger
30.509233,-99.77456,supercharger
40.860814,-96.679878,supercharger
40.829973,-98.379822,supercharger
44.632492,-112.591718,supercharger
37.044038,-94.481329,destination charger
46.859479,-124.108594,destination charger
38.918283,-77.023174,destination charger
38.710151,-122.961827,destination charger
43.407549,-86.347509,destination charger
26.050298,-80.160471,destination charger
27.306848,-80.411394,destination charger
26.563981,-81.960409,destination charger
26.050418,-80.161248,destination charger
40.771918,-73.951679,destination charger
41.051309,-73.534701,destination charger
40.705922,-74.010175,destination charger
47.673676,-117.201827,destination charger
40.771555,-73.986428,destination charger
40.757146,-73.966135,destination charger
31.575288,-102.894648,destination charger
44.056445,-71.110092,destination charger
34.077106,-98.555634,destination charger
40.783085,-73.956304,destination charger
40.769947,-73.956989,destination charger
38.1462792,-121.3071982,destination charger
47.610335,-122.341261,destination charger
33.781186,-116.465534,destination charger
40.730017,-73.985512,destination charger
40.772681,-73.945488,destination charger
36.2289982,-121.764704,destination charger
38.684701,-120.065167,destination charger
40.797743,-73.960441,destination charger
32.824473,-97.059412,destination charger
33.489835,-82.107923,destination charger
42.519212,-89.746523,destination charger
41.463118,-74.369714,destination charger
42.526441,-70.993881,destination charger
48.214249,-122.184142,destination charger
41.323691,-74.801177,destination charger
40.72019,-111.811651,destination charger
42.470067,-76.283365,destination charger
42.349218,-71.079428,destination charger
27.713528,-82.737193,destination charger
33.832355,-116.545965,destination charger
40.677412,-73.990986,destination charger
40.857272,-81.351402,destination charger
26.086101,-97.161711,destination charger
26.137876,-97.169587,destination charger
41.280791,-72.436531,destination charger
29.202824,-80.995781,destination charger
35.216778,-80.837748,destination charger
28.484944,-81.432871,destination charger
37.8570477,-122.481192,destination charger
42.993738,-87.917222,destination charger
30.706656,-101.195857,supercharger
30.791597,-81.654403,destination charger
25.791465,-80.186209,destination charger
40.277607,-76.578011,destination charger
26.878642,-80.056113,destination charger
27.309577,-80.407948,destination charger
30.435682,-84.260214,destination charger
34.85708,-82.269407,destination charger
33.170031,-87.524406,destination charger
45.488811,-92.705093,destination charger
30.393664,-88.893472,destination charger
30.645824,-81.458327,destination charger
38.560154,-122.473722,destination charger
45.270917,-123.070402,destination charger
41.722223,-69.997152,destination charger
40.740939,-74.00824,destination charger
40.741515,-74.004608,destination charger
27.341585,-82.54614,destination charger
39.798449,-105.483418,destination charger
41.812335,-72.556316,destination charger
35.211198,-114.016823,destination charger
33.63769,-111.897152,destination charger
38.580532,-122.578276,destination charger
31.055349,-98.178623,destination charger
39.439309,-74.520397,destination charger
38.525699,-120.801358,destination charger
38.632637,-122.895148,destination charger
29.657367,-95.157818,destination charger
44.93878,-92.955088,destination charger
42.564441,-83.165591,destination charger
45.559048,-122.637886,destination charger
39.738429,-104.968448,destination charger
34.146785,-118.354947,destination charger
30.088597,-83.571396,destination charger
30.387901,-86.446062,destination charger
38.640043,-78.673807,destination charger
43.480685,-110.763383,destination charger
31.139504,-81.379431,destination charger
29.422799,-98.493049,destination charger
39.462683,-123.806348,destination charger
40.735706,-73.995058,destination charger
40.692635,-73.969935,destination charger
31.238307,-98.13279,destination charger
42.028453,-91.620215,destination charger
36.133358,-81.676381,destination charger
39.466997,-121.515891,destination charger
40.793522,-77.858385,destination charger
24.560483,-81.801972,destination charger
26.316072,-80.075809,destination charger
33.383313,-84.765432,destination charger
40.803934,-73.966049,destination charger
39.46165,-77.162396,destination charger
34.375476,-80.072566,destination charger
24.550706,-81.799359,destination charger
29.688453,-95.419609,destination charger
31.255525,-85.428562,destination charger
37.754546,-100.021371,destination charger
39.431923,-94.776318,destination charger
40.611518,-79.160111,destination charger
41.98464,-73.422024,destination charger
31.034271,-104.861435,supercharger
47.914774,-124.544249,destination charger
28.316969,-81.541247,destination charger
27.959829,-82.445018,destination charger
28.394938,-80.612977,destination charger
40.76306,-73.968409,destination charger
40.760648,-73.974193,destination charger
40.694841,-73.982849,destination charger
37.01644,-88.590006,destination charger
37.086467,-88.683083,destination charger
40.787402,-73.950546,destination charger
36.108345,-115.168798,destination charger
38.53681,-120.792722,destination charger
43.301006,-70.568864,destination charger
24.709082,-81.104949,destination charger
41.28741,-81.360834,destination charger
39.115307,-108.535576,destination charger
38.187014,-83.477385,destination charger
30.250541,-97.749422,destination charger
36.838156,-76.302319,destination charger
33.070665,-96.865057,destination charger
48.149618,-123.153648,destination charger
32.826111,-96.847006,destination charger
40.68256,-111.556754,destination charger
37.43636,-93.5476,destination charger
37.185035,-113.706455,destination charger
27.465345,-82.697754,destination charger
27.472848,-82.700697,destination charger
38.655932,-122.937324,destination charger
35.976409,-78.542788,destination charger
33.801901,-116.532388,destination charger
40.122689,-87.454678,destination charger
40.663391,-111.493605,destination charger
39.864011,-77.056571,destination charger
38.1219,-81.118854,destination charger
39.505529,-78.300008,destination charger
26.216164,-81.803933,destination charger
33.526007,-111.925956,destination charger
34.409563,-84.04335,destination charger
30.413866,-86.657384,destination charger
47.617601,-122.193492,destination charger
28.440231,-81.469193,destination charger
39.160052,-76.711847,destination charger
41.122117,-85.125386,destination charger
36.070704,-115.172895,supercharger
42.969252,-76.846005,supercharger
42.216915,-121.75635,supercharger
34.010562,-118.485467,destination charger
38.360378,-75.072756,destination charger
24.924313,-80.631146,destination charger
48.101579,-123.477119,destination charger
46.545331,-122.508967,destination charger
38.654741,-90.338636,destination charger
33.496361,-111.924592,destination charger
38.497132,-122.766341,destination charger
29.888414,-81.323567,destination charger
35.645249,-120.802495,destination charger
40.115967,-83.013604,destination charger
38.460384,-78.128655,destination charger
35.196114,-89.797391,destination charger
29.60206,-97.950029,destination charger
39.527251,-119.808769,destination charger
38.95732,-119.942356,destination charger
36.635046,-88.309691,destination charger
38.521258,-122.380629,destination charger
29.695115,-98.099054,destination charger
30.198163,-93.238934,destination charger
38.428521,-122.555443,destination charger
44.94947,-122.991445,destination charger
33.79837,-117.913714,destination charger
44.046851,-121.322336,destination charger
38.735274,-86.414263,destination charger
42.858354,-78.346881,destination charger
33.36292,-86.828371,destination charger
33.101983,-96.817299,destination charger
42.012382,-87.78852,destination charger
36.135098,-115.155522,destination charger
32.926755,-96.801658,destination charger
40.078735,-83.039626,destination charger
35.157513,-120.536378,destination charger
29.522309,-98.137507,destination charger
33.193577,-117.142217,destination charger
40.767948,-73.867784,destination charger
29.928071,-95.545954,destination charger
29.989143,-95.571772,destination charger
41.713716,-81.299007,destination charger
36.355003,-105.613678,destination charger
29.999578,-95.196049,destination charger
35.190964,-101.931012,destination charger
32.904137,-117.24453,destination charger
34.786925,-111.764201,destination charger
32.913497,-97.009805,destination charger
38.791226,-104.850101,destination charger
40.614891,-75.359243,destination charger
33.742772,-116.412658,destination charger
43.34924,-70.472396,destination charger
35.15364,-120.605196,destination charger
34.164164,-116.247233,destination charger
33.881785,-84.473461,destination charger
30.440841,-97.779967,destination charger
40.794519,-73.963445,destination charger
40.719338,-73.963081,destination charger
38.575118,-122.579171,destination charger
26.15593,-81.685204,destination charger
26.618594,-80.139651,destination charger
40.715954,-73.954681,destination charger
40.735597,-74.007693,destination charger
40.7529,-73.967723,destination charger
40.771382,-73.948344,destination charger
40.769061,-73.96876,destination charger
29.229132,-81.027799,destination charger
40.745627,-73.955638,destination charger
36.163621,-82.830959,destination charger
42.331181,-83.048927,destination charger
42.330607,-83.044786,destination charger
44.058959,-70.815346,destination charger
33.793136,-84.40391,destination charger
40.692579,-73.985252,destination charger
40.803963,-73.966032,destination charger
27.271517,-82.46572,destination charger
38.833714,-104.826672,destination charger
27.310501,-82.574743,destination charger
38.646898,-122.927687,destination charger
27.964577,-82.549756,destination charger
31.787438,-106.408404,destination charger
40.948767,-72.603648,destination charger
26.13157,-80.103887,destination charger
38.596348,-122.602268,destination charger
30.343882,-87.079167,destination charger
37.0739031,-78.000788,destination charger
27.941764,-82.333775,destination charger
38.3109,-88.946784,destination charger
38.623,-88.970418,destination charger
26.706409,-80.051881,destination charger
48.249257,-116.603074,destination charger
30.345163,-87.080422,destination charger
35.678761,-83.782354,destination charger
28.39859,-80.615799,destination charger
41.58462,-83.705301,destination charger
28.189155,-82.540006,destination charger
37.243124,-76.659679,destination charger
44.910286,-93.558302,destination charger
36.852647,-75.979855,destination charger
24.570196,-81.753193,destination charger
26.141588,-81.788079,destination charger
41.203718,-73.271582,destination charger
40.816653,-74.221252,destination charger
30.259977,-97.739149,destination charger
27.390524,-82.446432,destination charger
27.900089,-97.143324,destination charger
40.772574,-73.981951,destination charger
38.4000624,-122.3591091,destination charger
30.302371,-104.020604,destination charger
42.341095,-73.266561,destination charger
47.705019,-116.943517,destination charger
40.5811735,-122.3582499,destination charger
41.953467,-70.01029,destination charger
35.611872,-106.031442,supercharger
26.144547,-81.788834,supercharger
29.656804,-95.027872,destination charger
38.487409,-122.437755,destination charger
37.418651,-122.135119,destination charger
39.281445,-120.119807,destination charger
38.609124,-122.870456,destination charger
28.401694,-81.471099,destination charger
35.136731,-80.92999,destination charger
32.960062,-117.265986,destination charger
30.438527,-90.080906,destination charger
34.869604,-111.758506,destination charger
38.732843,-106.162829,destination charger
47.642631,-117.537533,destination charger
47.661869,-122.315415,destination charger
38.903912,-77.061216,destination charger
40.701461,-73.995566,destination charger
38.67324,-122.933823,destination charger
30.251446,-97.74933,destination charger
39.604058,-106.518074,destination charger
38.652759,-122.925048,destination charger
36.169015,-86.670949,destination charger
31.8839,-106.58379,supercharger
32.754659,-97.082823,supercharger
34.785416,-86.942864,supercharger
41.722171,-88.03744,supercharger
42.34717,-71.081003,supercharger
39.999842,-78.238697,supercharger
36.59171,-82.261227,supercharger
40.003569,-81.574967,supercharger
38.354715,-81.642809,supercharger
38.067294,-78.493075,supercharger
41.88651,-87.61972,supercharger
42.674008,-93.462779,supercharger
42.170757,-77.108063,supercharger
41.263157,-110.985309,supercharger
41.140779,-78.784927,supercharger
29.697904,-97.099993,supercharger
40.101817,-74.793363,supercharger
25.456567,-80.474333,supercharger
26.640628,-81.8723084,supercharger
38.965729,-76.220938,supercharger
33.787384,-89.849614,supercharger
39.636287,-78.845731,supercharger
33.667913,-117.327752,supercharger
42.766531,-84.514574,supercharger
41.325125,-105.618099,supercharger
27.555003,-99.49424,supercharger
39.6882116,-123.4827942,supercharger
42.529592,-71.744201,supercharger
34.6614,-92.41031,supercharger
30.331396,-82.961363,supercharger
42.379388,-83.329535,supercharger
39.562731,-104.873454,supercharger
33.7700504,-118.1937395,supercharger
40.723081,-74.0008,supercharger
33.5778631,-101.8551665,supercharger
43.957103,-86.376093,supercharger
44.5453088,-72.0000723,supercharger
42.53869,-71.0465638,supercharger
47.846714,-122.271389,supercharger
33.59288722,-83.47412109,supercharger
43.119175,-89.319124,supercharger
44.63250508,-121.1256409,supercharger
35.481775,-86.088552,supercharger
40.783159,-73.971636,supercharger
40.754953,-73.984034,supercharger
40.8737096,-72.807879,supercharger
42.032664,-71.220546,supercharger
37.868538,-122.5091404,supercharger
37.72945261,-88.92333984,supercharger
42.291857,-84.964097,supercharger
26.198446,-98.259821,supercharger
39.3076744,-123.7994591,supercharger
32.397118,-82.0601195,supercharger
25.760136,-80.196085,supercharger
25.804298,-80.199143,supercharger
46.4083362,-105.8405582,supercharger
41.238119,-73.036133,supercharger
43.038487,-87.906497,supercharger
44.975533,-93.270063,supercharger
47.862572,-121.976585,supercharger
36.585749,-121.898726,supercharger
32.3668052,-86.2999689,supercharger
39.57905,-79.953418,supercharger
39.934002,-74.8909988,supercharger
43.13290457,-115.6913567,supercharger
31.651793,-94.679625,supercharger
38.2975381,-122.286865,supercharger
36.1626638,-86.7816016,supercharger
42.2775281,-71.3468091,supercharger
38.785788,-77.015772,supercharger
29.9510658,-90.0715323,supercharger
40.9114882,-73.7823549,supercharger
44.0536805,-71.1284041,supercharger
39.61224,-76.00878,supercharger
40.314129,-79.671387,supercharger
41.138856,-73.571433,supercharger
34.238347,-118.530714,supercharger
48.34529728,-119.6026611,supercharger
41.315954,-72.329477,supercharger
47.0378741,-122.9006951,supercharger
44.02689011,-116.9631958,supercharger
28.5383355,-81.3792365,supercharger
41.7898354,-69.9897323,supercharger
38.161838,-92.605664,supercharger
44.028778,-88.592528,supercharger
33.609937,-85.782118,supercharger
33.7222445,-116.3744556,supercharger
38.5127752,-106.0772384,supercharger
40.8652865,-74.4173877,supercharger
34.1477849,-118.1445155,supercharger
34.2308684,-111.3251355,supercharger
31.4229124,-103.4932293,supercharger
38.232417,-122.6366524,supercharger
39.9525839,-75.1652215,supercharger
33.510874,-112.044459,supercharger
33.01974,-96.698868,supercharger
26.1275862,-80.2331036,supercharger
34.055103,-117.7499909,supercharger
45.522814,-122.677692,supercharger
40.7282239,-73.7948516,supercharger
35.835539,-78.643001,supercharger
41.790874,-107.210254,supercharger
40.5865396,-122.3916754,supercharger
38.74431,-75.153308,supercharger
37.52979,-77.353906,supercharger
44.006337,-92.470924,supercharger
43.028655,-77.440128,supercharger
